n,payout_policy_id,path_stress_arm,event_order_mode,execution_model_id,start_at,horizon_end_at,retained_usd,owner_capital_usd,ending_cash_usd,fees_paid_usd,harvest_usd,unwithdrawn_usd,evaluations_purchased,renewals_paid,renewals_unfunded,activated,deaths,correlated_death_events,max_simultaneous_deaths,survivors,payouts,payouts_deferred,first_pa_activated_at,cash_bound_days,pipeline_bound_days,book_full_days,growth_ready_days,dormant_slot_days,horizon_open_batches
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-02-01T01:00:00+02:00,2024-01-22T01:00:00+02:00,15135.0,160.0,15295.0,2865.0,18000.0,10009.0,12,27,0,12,4,1,3,8,12,118,2022-02-04T21:00:00+02:00,79.958,380.603,258.73,0.709,727.745,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-03-01T01:00:00+02:00,2024-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2022-04-12T16:00:00+03:00,720.0,0.0,0.0,0.0,26.654,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-04-01T01:00:00+03:00,2024-03-21T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2022-04-08T09:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-05-02T01:00:00+03:00,2024-04-21T01:00:00+03:00,-215.0,230.0,15.0,1715.0,1500.0,0.0,8,16,0,7,7,1,6,0,1,8,2022-07-06T10:30:00+03:00,641.084,78.381,0.0,0.535,389.685,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-06-01T01:00:00+03:00,2024-05-21T01:00:00+03:00,-180.0,195.0,15.0,1680.0,1500.0,0.0,8,15,0,7,7,1,6,0,1,8,2022-07-06T10:30:00+03:00,641.084,78.381,0.0,0.535,360.529,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-07-01T01:00:00+03:00,2024-06-20T01:00:00+03:00,-145.0,160.0,15.0,1645.0,1500.0,0.0,8,14,0,7,7,1,6,0,1,8,2022-07-06T10:30:00+03:00,641.084,78.381,0.0,0.535,333.467,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-08-01T01:00:00+03:00,2024-07-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-08-03T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-09-01T01:00:00+03:00,2024-08-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2022-10-06T03:00:00+03:00,720.0,0.0,0.0,0.0,28.109,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-10-03T01:00:00+03:00,2024-09-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-10-06T03:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-11-01T01:00:00+02:00,2024-10-21T01:00:00+03:00,29540.0,300.0,29840.0,4960.0,34500.0,9389.45,24,32,0,24,16,5,5,8,23,110,2023-03-09T17:00:00+02:00,307.958,246.813,163.715,1.514,638.217,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-12-01T01:00:00+02:00,2024-11-20T01:00:00+02:00,35255.0,265.0,35520.0,5245.0,40500.0,10478.75,26,31,0,26,18,6,5,8,27,118,2023-03-09T17:00:00+02:00,277.958,252.793,187.656,1.593,610.672,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-01-03T01:00:00+02:00,2024-12-23T01:00:00+02:00,-265.0,265.0,0.0,265.0,0.0,0.0,1,3,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,76.265,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-02-01T01:00:00+02:00,2025-01-21T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,46.667,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-03-01T01:00:00+02:00,2025-02-18T01:00:00+02:00,62060.0,160.0,62220.0,5440.0,67500.0,7425.35,30,29,0,27,22,7,5,5,45,155,2023-03-09T17:00:00+02:00,187.958,293.878,236.453,1.712,564.981,1
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-04-03T01:00:00+03:00,2025-03-23T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,0.0,1
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-05-01T01:00:00+03:00,2025-04-20T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2023-06-16T11:30:00+03:00,720.0,0.0,0.0,0.0,26.079,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-06-01T01:00:00+03:00,2025-05-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2023-06-16T11:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-07-03T01:00:00+03:00,2025-06-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2023-07-19T09:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-08-01T01:00:00+03:00,2025-07-21T01:00:00+03:00,59275.0,300.0,59575.0,6725.0,66000.0,0.0,38,47,0,30,30,10,7,0,44,91,2023-12-11T17:00:00+02:00,197.958,287.583,232.556,1.903,1295.572,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-09-01T01:00:00+03:00,2025-08-21T01:00:00+03:00,60975.0,230.0,61205.0,8025.0,69000.0,2427.85,39,51,0,39,31,8,7,8,46,125,2023-11-03T18:30:00+02:00,165.958,295.942,254.83,3.271,1295.052,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-10-02T01:00:00+03:00,2025-09-21T01:00:00+03:00,44975.0,230.0,45205.0,7525.0,52500.0,97.45,35,55,0,35,27,8,7,8,35,91,2023-12-12T21:00:00+02:00,189.561,289.944,238.61,1.885,1466.065,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-11-01T01:00:00+02:00,2025-10-21T01:00:00+03:00,45010.0,195.0,45205.0,7490.0,52500.0,18452.25,35,54,0,35,27,8,7,8,35,91,2023-12-12T21:00:00+02:00,159.561,289.944,268.61,1.885,1438.394,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-12-01T01:00:00+02:00,2025-11-20T01:00:00+02:00,57045.0,160.0,57205.0,7455.0,64500.0,10998.25,35,53,0,35,27,8,7,8,43,107,2023-12-12T21:00:00+02:00,129.561,289.944,298.61,1.885,1423.315,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-01-02T01:00:00+02:00,2025-12-22T01:00:00+02:00,47020.0,160.0,47180.0,6980.0,54000.0,0.0,35,68,0,27,27,3,7,0,36,100,2024-01-09T18:30:00+02:00,93.958,472.887,151.643,1.513,1841.303,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-02-01T01:00:00+02:00,2026-01-21T01:00:00+02:00,64640.0,160.0,64800.0,7360.0,72000.0,0.0,40,56,0,32,32,6,8,0,48,122,2024-02-02T19:30:00+02:00,123.958,250.393,341.744,3.906,1456.101,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-03-01T01:00:00+02:00,2026-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,18.354,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-04-01T01:00:00+03:00,2026-03-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-05-01T01:00:00+03:00,2026-04-21T01:00:00+03:00,-130.0,160.0,30.0,1630.0,1500.0,0.0,16,2,6,8,8,1,7,0,1,2,2024-05-03T16:00:00+03:00,667.58,38.648,12.668,1.104,220.223,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-06-03T01:00:00+03:00,2026-05-24T01:00:00+03:00,41740.0,160.0,41900.0,7760.0,49500.0,13793.15,32,79,0,31,24,3,7,7,33,75,2024-06-05T05:30:00+03:00,74.958,385.728,255.542,3.772,2181.132,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-07-01T01:00:00+03:00,2026-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2024-07-02T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,1
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-01-02T01:00:00+02:00,2021-12-22T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,1,2020-03-02T23:00:00+02:00,720.0,0.0,0.0,0.0,6.206,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-02-03T01:00:00+02:00,2022-01-23T01:00:00+02:00,-265.0,265.0,0.0,265.0,0.0,0.0,1,3,0,1,1,0,0,0,0,4,2020-05-08T08:30:00+03:00,720.0,0.0,0.0,0.0,62.377,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-03-02T01:00:00+02:00,2022-02-20T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2020-03-02T23:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-04-01T01:00:00+03:00,2022-03-22T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,4,2020-05-08T08:30:00+03:00,720.0,0.0,0.0,0.0,23.088,1
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-05-01T01:00:00+03:00,2022-04-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,4,2020-05-08T08:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-06-01T01:00:00+03:00,2022-05-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2020-08-06T21:30:00+03:00,720.0,0.0,0.0,0.0,33.644,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-07-01T01:00:00+03:00,2022-06-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2020-08-06T21:30:00+03:00,720.0,0.0,0.0,0.0,14.293,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-08-03T01:00:00+03:00,2022-07-24T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2020-08-07T11:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-09-01T01:00:00+03:00,2022-08-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,54.741,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-10-01T01:00:00+03:00,2022-09-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,28.512,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-11-02T01:00:00+02:00,2022-10-23T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-12-01T01:00:00+02:00,2022-11-21T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2021-01-08T02:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-01-04T01:00:00+02:00,2022-12-25T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2021-01-07T17:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-02-01T01:00:00+02:00,2023-01-22T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2021-04-15T17:30:00+03:00,720.0,0.0,0.0,0.0,41.563,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-03-01T01:00:00+02:00,2023-02-19T01:00:00+02:00,-300.0,300.0,0.0,300.0,0.0,0.0,1,4,0,1,1,0,0,0,0,8,2021-07-07T14:30:00+03:00,720.0,0.0,0.0,0.0,89.595,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-04-01T01:00:00+03:00,2023-03-22T01:00:00+02:00,-265.0,265.0,0.0,265.0,0.0,0.0,1,3,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,51.582,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-05-03T01:00:00+03:00,2023-04-23T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,8,2021-07-12T15:30:00+03:00,720.0,0.0,0.0,0.0,44.571,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-06-01T01:00:00+03:00,2023-05-22T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,23.347,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-07-01T01:00:00+03:00,2023-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-08-02T01:00:00+03:00,2023-07-23T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,7,2021-09-13T11:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-09-01T01:00:00+03:00,2023-08-22T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,7,2021-10-07T09:30:00+03:00,720.0,0.0,0.0,0.0,14.167,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-10-01T01:00:00+03:00,2023-09-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,7,2021-10-07T09:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-11-01T01:00:00+02:00,2023-10-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,5,2021-11-04T00:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-12-01T01:00:00+02:00,2023-11-21T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,6,2022-02-04T07:30:00+02:00,720.0,0.0,0.0,0.0,53.636,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-01-03T01:00:00+02:00,2023-12-24T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,6,2022-02-04T21:00:00+02:00,720.0,0.0,0.0,0.0,26.646,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-02-01T01:00:00+02:00,2024-01-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,6,2022-02-04T21:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-03-01T01:00:00+02:00,2024-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2022-04-12T16:00:00+03:00,720.0,0.0,0.0,0.0,26.654,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-04-01T01:00:00+03:00,2024-03-21T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2022-04-08T09:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-05-02T01:00:00+03:00,2024-04-21T01:00:00+03:00,-220.0,230.0,10.0,1720.0,1500.0,0.0,21,21,16,2,2,0,0,0,1,1,2022-07-06T10:30:00+03:00,660.0,56.0,0.0,4.0,997.008,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-06-01T01:00:00+03:00,2024-05-21T01:00:00+03:00,-185.0,195.0,10.0,1685.0,1500.0,0.0,21,20,16,2,2,0,0,0,1,1,2022-07-06T10:30:00+03:00,660.0,56.0,0.0,4.0,967.852,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-07-01T01:00:00+03:00,2024-06-20T01:00:00+03:00,-150.0,160.0,10.0,1650.0,1500.0,0.0,21,19,16,2,2,0,0,0,1,1,2022-07-06T10:30:00+03:00,660.0,56.0,0.0,4.0,940.789,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-08-01T01:00:00+03:00,2024-07-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-08-03T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-09-01T01:00:00+03:00,2024-08-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2022-10-06T15:00:00+03:00,720.0,0.0,0.0,0.0,28.109,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-10-03T01:00:00+03:00,2024-09-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-10-06T15:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-11-01T01:00:00+02:00,2024-10-21T01:00:00+03:00,-335.0,335.0,0.0,335.0,0.0,0.0,1,5,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,119.049,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-12-01T01:00:00+02:00,2024-11-20T01:00:00+02:00,-300.0,300.0,0.0,300.0,0.0,0.0,1,4,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,91.503,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-01-03T01:00:00+02:00,2024-12-23T01:00:00+02:00,-540.0,545.0,5.0,5040.0,4500.0,0.0,39,30,7,21,21,2,12,0,3,51,2023-12-11T17:00:00+02:00,562.853,128.296,22.377,6.474,763.179,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-02-01T01:00:00+02:00,2025-01-21T01:00:00+02:00,5975.0,510.0,6485.0,7525.0,13500.0,33908.35,50,15,8,42,22,3,13,20,9,135,2023-12-12T21:00:00+02:00,543.958,107.522,60.354,8.166,455.066,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-03-01T01:00:00+02:00,2025-02-18T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,17.333,1
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-04-03T01:00:00+03:00,2025-03-23T01:00:00+02:00,-435.0,440.0,5.0,4935.0,4500.0,0.0,39,27,7,21,21,2,12,0,3,51,2023-12-11T17:00:00+02:00,562.853,128.296,22.377,6.474,686.914,1
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-05-01T01:00:00+03:00,2025-04-20T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2023-07-18T21:30:00+03:00,720.0,0.0,0.0,0.0,35.308,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-06-01T01:00:00+03:00,2025-05-21T01:00:00+03:00,57765.0,370.0,58135.0,9735.0,67500.0,2136.9,70,51,8,44,42,7,13,2,45,157,2023-12-12T21:00:00+02:00,423.958,183.279,103.188,9.575,1793.58,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-07-03T01:00:00+03:00,2025-06-22T01:00:00+03:00,-295.0,300.0,5.0,4795.0,4500.0,0.0,39,23,7,21,21,2,12,0,3,55,2023-11-03T18:30:00+02:00,562.853,128.296,22.377,6.474,631.368,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-08-01T01:00:00+03:00,2025-07-21T01:00:00+03:00,-295.0,300.0,5.0,4795.0,4500.0,0.0,39,23,7,21,21,2,12,0,3,51,2023-12-11T17:00:00+02:00,562.853,128.296,22.377,6.474,633.644,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-09-01T01:00:00+03:00,2025-08-21T01:00:00+03:00,-225.0,230.0,5.0,4725.0,4500.0,0.0,39,21,7,21,21,2,12,0,3,55,2023-11-03T18:30:00+02:00,562.853,128.296,22.377,6.474,607.458,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-10-02T01:00:00+03:00,2025-09-21T01:00:00+03:00,53125.0,230.0,53355.0,14375.0,67500.0,-4024.0,74,101,8,66,46,9,13,20,45,179,2023-12-13T16:00:00+02:00,300.958,262.751,146.521,9.771,2991.462,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-11-01T01:00:00+02:00,2025-10-21T01:00:00+03:00,53160.0,195.0,53355.0,14340.0,67500.0,39603.0,74,100,8,66,46,9,13,20,45,179,2023-12-13T16:00:00+02:00,270.958,262.751,176.521,9.771,2963.704,0
20,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-12-01T01:00:00+02:00,2025-11-20T01:00:00+02:00,83195.0,160.0,83355.0,14305.0,97500.0,18468.0,74,99,8,66,46,9,13,20,65,219,2023-12-13T16:00:00+02:00,240.958,262.751,206.521,9.771,2948.625,0
