n,payout_policy_id,start_at,retained_usd,harvest_usd,activated,deaths,correlated_death_events,payouts,unwithdrawn_usd
17,minimum_500_always,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-04-01T01:00:00+03:00,-175.0,1500.0,5,5,1,3,0.0
17,minimum_500_always,2020-05-01T01:00:00+03:00,-140.0,1500.0,5,5,1,3,0.0
17,minimum_500_always,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-05-03T01:00:00+03:00,-220.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2021-06-01T01:00:00+03:00,-185.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2021-07-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-10-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2021-12-01T01:00:00+02:00,-220.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2022-01-03T01:00:00+02:00,-185.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2022-02-01T01:00:00+02:00,-150.0,500.0,1,1,0,1,0.0
17,minimum_500_always,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2022-05-02T01:00:00+03:00,-220.0,2000.0,13,13,1,4,0.0
17,minimum_500_always,2022-06-01T01:00:00+03:00,-185.0,2000.0,13,13,1,4,0.0
17,minimum_500_always,2022-07-01T01:00:00+03:00,-150.0,2000.0,13,13,1,4,0.0
17,minimum_500_always,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2022-11-01T01:00:00+02:00,-280.0,1500.0,5,5,1,3,0.0
17,minimum_500_always,2022-12-01T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
17,minimum_500_always,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2023-03-01T01:00:00+02:00,-140.0,1500.0,5,5,1,3,0.0
17,minimum_500_always,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2023-08-01T01:00:00+03:00,-295.0,4500.0,28,28,3,9,0.0
17,minimum_500_always,2023-09-01T01:00:00+03:00,79150.0,94000.0,74,57,11,188,5097.35
17,minimum_500_always,2023-10-02T01:00:00+03:00,-225.0,4500.0,28,28,3,9,0.0
17,minimum_500_always,2023-11-01T01:00:00+02:00,-190.0,4500.0,28,28,3,9,0.0
17,minimum_500_always,2023-12-01T01:00:00+02:00,-155.0,4500.0,28,28,3,9,0.0
17,minimum_500_always,2024-01-02T01:00:00+02:00,-140.0,1500.0,5,5,1,3,0.0
17,minimum_500_always,2024-02-01T01:00:00+02:00,94545.0,110500.0,82,73,10,221,3892.5
17,minimum_500_always,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,minimum_500_always,2024-05-01T01:00:00+03:00,-150.0,1500.0,9,9,2,3,0.0
17,minimum_500_always,2024-06-03T01:00:00+03:00,-150.0,1000.0,5,5,1,2,0.0
17,minimum_500_always,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-02-03T01:00:00+02:00,-257.4,1162.6,1,1,0,2,0.0
17,preserve_safety_net,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-04-01T01:00:00+03:00,-175.45,1209.55,1,1,0,2,0.0
17,preserve_safety_net,2020-05-01T01:00:00+03:00,-140.45,1209.55,1,1,0,2,0.0
17,preserve_safety_net,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-05-03T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-06-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-10-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2021-12-01T01:00:00+02:00,-209.45,705.55,2,2,0,1,0.0
17,preserve_safety_net,2022-01-03T01:00:00+02:00,-160.85,559.15,1,1,0,1,0.0
17,preserve_safety_net,2022-02-01T01:00:00+02:00,-125.85,559.15,1,1,0,1,0.0
17,preserve_safety_net,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2022-05-02T01:00:00+03:00,-229.45,1755.55,10,10,1,3,0.0
17,preserve_safety_net,2022-06-01T01:00:00+03:00,-194.45,1755.55,10,10,1,3,0.0
17,preserve_safety_net,2022-07-01T01:00:00+03:00,-159.45,1755.55,10,10,1,3,0.0
17,preserve_safety_net,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2022-11-01T01:00:00+02:00,-268.5,1056.5,5,5,1,2,0.0
17,preserve_safety_net,2022-12-01T01:00:00+02:00,-233.5,1056.5,5,5,1,2,0.0
17,preserve_safety_net,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2023-03-01T01:00:00+02:00,-128.5,1056.5,5,5,1,2,0.0
17,preserve_safety_net,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2023-08-01T01:00:00+03:00,87206.3,98156.3,47,44,6,128,3532.7
17,preserve_safety_net,2023-09-01T01:00:00+03:00,-224.95,2720.05,16,16,2,4,0.0
17,preserve_safety_net,2023-10-02T01:00:00+03:00,81980.15,95645.15,62,45,7,125,481.9
17,preserve_safety_net,2023-11-01T01:00:00+02:00,91776.15,105406.15,62,45,7,142,29724.85
17,preserve_safety_net,2023-12-01T01:00:00+02:00,103300.55,116895.55,62,45,7,160,27895.7
17,preserve_safety_net,2024-01-02T01:00:00+02:00,-157.85,1507.15,8,8,1,2,0.0
17,preserve_safety_net,2024-02-01T01:00:00+02:00,100578.55,112978.55,53,37,4,155,27194.0
17,preserve_safety_net,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,preserve_safety_net,2024-05-01T01:00:00+03:00,-125.6,1594.4,9,9,1,2,0.0
17,preserve_safety_net,2024-06-03T01:00:00+03:00,-130.1,519.9,1,1,0,1,0.0
17,preserve_safety_net,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-02-03T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-04-01T01:00:00+03:00,-175.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2020-05-01T01:00:00+03:00,-140.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-05-03T01:00:00+03:00,-220.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2021-06-01T01:00:00+03:00,-185.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2021-07-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-10-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2021-12-01T01:00:00+02:00,-220.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2022-01-03T01:00:00+02:00,-185.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2022-02-01T01:00:00+02:00,-150.0,500.0,1,1,0,1,0.0
17,rush_to_uncapped,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2022-05-02T01:00:00+03:00,-220.0,2000.0,13,13,1,4,0.0
17,rush_to_uncapped,2022-06-01T01:00:00+03:00,-185.0,2000.0,13,13,1,4,0.0
17,rush_to_uncapped,2022-07-01T01:00:00+03:00,-150.0,2000.0,13,13,1,4,0.0
17,rush_to_uncapped,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2022-11-01T01:00:00+02:00,-280.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2022-12-01T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2023-03-01T01:00:00+02:00,-140.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2023-08-01T01:00:00+03:00,-295.0,4500.0,28,28,3,9,0.0
17,rush_to_uncapped,2023-09-01T01:00:00+03:00,68483.83,85333.83,76,59,11,140,4901.55
17,rush_to_uncapped,2023-10-02T01:00:00+03:00,-225.0,4500.0,28,28,3,9,0.0
17,rush_to_uncapped,2023-11-01T01:00:00+02:00,-190.0,4500.0,28,28,3,9,0.0
17,rush_to_uncapped,2023-12-01T01:00:00+02:00,-155.0,4500.0,28,28,3,9,0.0
17,rush_to_uncapped,2024-01-02T01:00:00+02:00,-140.0,1500.0,5,5,1,3,0.0
17,rush_to_uncapped,2024-02-01T01:00:00+02:00,85014.79,102774.79,83,74,12,177,3892.5
17,rush_to_uncapped,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
17,rush_to_uncapped,2024-05-01T01:00:00+03:00,-150.0,1500.0,9,9,2,3,0.0
17,rush_to_uncapped,2024-06-03T01:00:00+03:00,-150.0,1000.0,5,5,1,2,0.0
17,rush_to_uncapped,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-02-03T01:00:00+02:00,-255.0,1500.0,2,2,0,1,0.0
18,cap_maximizer,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-04-01T01:00:00+03:00,-185.0,1500.0,2,2,0,1,0.0
18,cap_maximizer,2020-05-01T01:00:00+03:00,-150.0,1500.0,2,2,0,1,0.0
18,cap_maximizer,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-05-03T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-06-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-10-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2021-12-01T01:00:00+02:00,-200.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2022-01-03T01:00:00+02:00,-170.0,1500.0,3,3,1,1,0.0
18,cap_maximizer,2022-02-01T01:00:00+02:00,-135.0,1500.0,3,3,1,1,0.0
18,cap_maximizer,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2022-05-02T01:00:00+03:00,-200.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2022-06-01T01:00:00+03:00,-165.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2022-07-01T01:00:00+03:00,-130.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2022-11-01T01:00:00+02:00,-270.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2022-12-01T01:00:00+02:00,-235.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2023-03-01T01:00:00+02:00,-130.0,1500.0,1,1,0,1,0.0
18,cap_maximizer,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2023-08-01T01:00:00+03:00,-275.0,3000.0,15,15,1,2,0.0
18,cap_maximizer,2023-09-01T01:00:00+03:00,-205.0,3000.0,15,15,1,2,0.0
18,cap_maximizer,2023-10-02T01:00:00+03:00,72820.0,87000.0,58,40,7,58,654.5
18,cap_maximizer,2023-11-01T01:00:00+02:00,74355.0,88500.0,58,40,7,59,40452.8
18,cap_maximizer,2023-12-01T01:00:00+02:00,101390.0,115500.0,58,40,7,77,23681.3
18,cap_maximizer,2024-01-02T01:00:00+02:00,95410.0,109500.0,64,58,6,73,-3107.1
18,cap_maximizer,2024-02-01T01:00:00+02:00,-160.0,3000.0,18,18,3,2,0.0
18,cap_maximizer,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,cap_maximizer,2024-05-01T01:00:00+03:00,-130.0,1500.0,8,8,1,1,0.0
18,cap_maximizer,2024-06-03T01:00:00+03:00,101065.0,120000.0,84,68,7,80,26556.5
18,cap_maximizer,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-02-03T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
18,half_of_maximum,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-04-01T01:00:00+03:00,-175.0,1500.0,5,5,1,3,0.0
18,half_of_maximum,2020-05-01T01:00:00+03:00,-140.0,1500.0,5,5,1,3,0.0
18,half_of_maximum,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-05-03T01:00:00+03:00,-220.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2021-06-01T01:00:00+03:00,-185.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2021-07-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-10-01T01:00:00+03:00,-150.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2021-12-01T01:00:00+02:00,-220.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2022-01-03T01:00:00+02:00,-185.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2022-02-01T01:00:00+02:00,-150.0,500.0,1,1,0,1,0.0
18,half_of_maximum,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2022-05-02T01:00:00+03:00,-205.5,2264.5,15,15,1,4,0.0
18,half_of_maximum,2022-06-01T01:00:00+03:00,-170.5,2264.5,15,15,1,4,0.0
18,half_of_maximum,2022-07-01T01:00:00+03:00,-135.5,2264.5,15,15,1,4,0.0
18,half_of_maximum,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2022-11-01T01:00:00+02:00,-280.0,1500.0,5,5,1,3,0.0
18,half_of_maximum,2022-12-01T01:00:00+02:00,-245.0,1500.0,5,5,1,3,0.0
18,half_of_maximum,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2023-03-01T01:00:00+02:00,-140.0,1500.0,5,5,1,3,0.0
18,half_of_maximum,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2023-08-01T01:00:00+03:00,62825.13,77100.13,68,59,7,129,10217.7
18,half_of_maximum,2023-09-01T01:00:00+03:00,-215.0,3000.0,12,12,2,5,0.0
18,half_of_maximum,2023-10-02T01:00:00+03:00,60009.53,77094.53,86,68,8,129,-414.95
18,half_of_maximum,2023-11-01T01:00:00+02:00,69044.53,86094.53,86,68,8,147,31883.35
18,half_of_maximum,2023-12-01T01:00:00+02:00,90305.76,107320.76,86,68,8,183,20885.62
18,half_of_maximum,2024-01-02T01:00:00+02:00,-136.43,1503.57,5,5,1,3,0.0
18,half_of_maximum,2024-02-01T01:00:00+02:00,98348.23,116413.23,86,79,10,192,3176.95
18,half_of_maximum,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,half_of_maximum,2024-05-01T01:00:00+03:00,-155.9,1724.1,10,10,2,3,0.0
18,half_of_maximum,2024-06-03T01:00:00+03:00,-150.0,1000.0,5,5,1,2,0.0
18,half_of_maximum,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-02-03T01:00:00+02:00,-250.15,1449.85,1,1,0,2,0.0
18,maximum_always,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-04-01T01:00:00+03:00,-168.2,1496.8,1,1,0,2,0.0
18,maximum_always,2020-05-01T01:00:00+03:00,-133.2,1496.8,1,1,0,2,0.0
18,maximum_always,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
18,maximum_always,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
